Boat,Utc,Bsp,Awa,Aws,Twa,Tws,Twd,RudderFwd,Leeway,Set,Drift,Hdg,AirTemp,SeaTemp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FStayLen,MastButt,Load S,Load P,Rake,Volts,ROT,GpQual,PDOP,GpsNum,GpsAge,Altitude,GeoSep,GpsMode,Lat,Lon,Cog,Sog,DiffStn,Error,RunnerS,RunnerP,Vang,Trav,Main,KeelAng,KeelHt,Board,Oil P,RPM 1,RPM 2,Board P,Board S,DistToLn,RchTmToLn,RchDtToLn,GPS time,Twd+90,Twd-90,Downhaul2,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,RH,Lead P,Lead S,BackStay,User 0,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10,User 11,User 12,User 13,User 14,User 15,User 16,User 17,User 18,User 19,User 20,User 21,User 22,User 23,User 24,User 25,User 26,User 27,User 28,User 29,User 30,User 31,TmToGun,TmToLn,TmToBurn,BelowLn,GunBlwLn,WvSigHt,WvSigPd,WvMaxHt,WvMaxPd,Slam,Motion,Mwa,Mws,Boom,Twist,TackLossT,TackLossD,TrimRate,HeelRate,DeflectorP,RudderP,RudderS,RudderToe,BspTr,FStayInner,DeflectorS,Bobstay,Outhaul,D0 P,D0 S,D1 P,D1 S,V0 P,V0 S,V1 P,V1 S
0,42944.47822,,,,,7.5,199,,,,,321,16.8,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.8,51.1,2,39.5665133,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47315,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47823,0,-119,6.9,-124,7.5,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.8,51.1,2,39.5665133,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47316,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47824,,,,,,,,,,,322,-1.7,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.8,51.1,2,39.5665133,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47317,289,109,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47825,0,-127,6.2,-124,6.7,201,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.7,51.1,2,39.5665133,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47318,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.6,51.1,2,39.5665133,2.63803,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47319,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47828,0,-125,6.7,-125,6.7,198,,,,,322,-9.5,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.6,51.1,2,39.5665133,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47321,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47829,,-125,6.7,-125,6.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.6,51.1,2,39.5665133,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47322,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4783,,-127,6.5,-126,6.5,197,,,,,322,27.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.6,51.1,2,39.5665117,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47323,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47831,0,-127,6.5,-126,6.5,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.5,51.1,2,39.5665117,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47324,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47833,,,,,,,,,,,322,3.1,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.5,51.1,2,39.5665117,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47325,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47834,0,-128,7.3,-127,6.9,196,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,,10,,-2.5,51.1,,39.5665117,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47326,286,106,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.4,51.1,2,39.5665117,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47327,286,106,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47836,0,-119,6.7,-123,7.1,197,,,,,322,-6.2,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.4,51.1,2,39.5665117,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47329,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.3,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.4733,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47838,0,-116,6.8,-117,7,201,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.3,51.1,2,39.56651,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47331,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4784,,-116,6.8,-117,7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47332,291,111,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47841,,-116,6.8,-114,7.6,204,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.56651,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47333,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47842,0,-112,7.8,-113,7.7,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.1,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47335,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47843,,,,,,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.1,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47336,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47844,0,-113,8.8,-113,8,207,,,,,322,38.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47337,297,117,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2,51.1,2,39.56651,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47338,297,117,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47847,0,-108,8.2,-110,8,208,,,,,322,15.7,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.56651,2.6380283,,,,,,,,,,,,,,,,,,,,,42944.47339,298,118,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47848,,-107,8.2,-108,8.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.56651,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.4734,298,118,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47849,,,,,,,,,,,321,-1.3,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.56651,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47341,298,118,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4785,0,-109,7.6,-109,7.9,211,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665083,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47343,301,121,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665083,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47344,301,121,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47852,0,-117,7,-113,7.7,209,,,,,321,-9.2,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665083,2.6380283,356.9,0,,,,,,,,,,,,,,,,,,,42944.47345,299,119,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47854,,,,-118,7.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665083,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47346,299,119,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47855,,-125,7.2,,7.5,204,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665083,2.6380283,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47347,299,119,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47856,0,-127,6.9,-125,7.4,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665067,2.63803,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47348,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665067,2.6380317,356.9,0,,,,,,,,,,,,,,,,,,,42944.4735,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47858,0,-135,6.2,-130,6.8,198,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665067,2.6380317,356.9,0,,,,,,,,,,,,,,,,,,,42944.47351,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665083,2.6380333,356.9,0,,,,,,,,,,,,,,,,,,,42944.47352,288,108,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47861,0,-136,6.6,-134,6.6,193,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665083,2.6380333,356.9,0.2,,,,,,,,,,,,,,,,,,,42944.47353,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47862,,-136,6.6,-134,6.6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665083,2.6380333,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47354,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47863,,-134,6.3,,6.5,191,,,,,322,13.2,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665083,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47355,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47864,0,-134,6.3,-134,6.5,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665083,2.638035,356.9,0,,,,,,,,,,,,,,,,,,,42944.47357,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47865,,,,,,,,,,,322,-0.5,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47358,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47866,0,-132,6.7,-131,6.5,191,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.56651,2.638035,356.9,0,,,,,,,,,,,,,,,,,,,42944.47359,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.6,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.4736,281,101,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47869,0,-125,7.5,-127,7,193,,,,,322,-4.6,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.6,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47361,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4787,,-125,7.5,-125,7.1,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.6,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47362,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47871,,-122,7.9,-124,7.3,195,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.56651,2.638035,,,,,,,,,,,,,,,,,,,,,42944.47363,283,103,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47872,0,-122,7.9,-124,7.3,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47365,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47874,,,,,,,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.56651,2.638035,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47366,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47875,0,-124,6.7,-122,7.1,195,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665117,2.6380333,356.9,0.1,,,,,,,,,,,,,,,,,,,42944.47367,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.7,51.1,2,39.5665133,2.6380333,356.9,0,,,,,,,,,,,,,,,,,,,42944.47368,285,105,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47877,0,-122,6.6,-121,6.8,197,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.566515,2.6380333,356.9,0,,,,,,,,,,,,,,,,,,,42944.4737,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47878,,,,-121,6.8,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.566515,2.6380333,356.9,0,,,,,,,,,,,,,,,,,,,42944.47372,287,107,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47879,,-122,6.6,-115,6.6,202,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.566515,2.6380333,,,,,,,,,,,,,,,,,,,,,42944.47372,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47881,0,-122,6.6,-115,6.6,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665167,2.6380333,0.9,0.1,,,,,,,,,,,,,,,,,,,42944.47374,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47882,,,,,,,,,,,321,38.6,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665167,2.6380333,0.9,0,,,,,,,,,,,,,,,,,,,42944.47375,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47883,0,-109,6.8,-111,6.6,204,,,,,321,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665167,2.6380333,0.9,0,,,,,,,,,,,,,,,,,,,42944.47376,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665183,2.638035,0.9,0,,,,,,,,,,,,,,,,,,,42944.47377,294,114,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47885,0,-111,7.1,-110,6.8,207,,,,,321,28,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665183,2.638035,0.9,0,,,,,,,,,,,,,,,,,,,42944.47379,297,117,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47886,,-114,6.9,-110,6.8,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.8,51.1,2,39.5665183,2.638035,0.9,0.1,,,,,,,,,,,,,,,,,,,42944.4738,297,117,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47887,,-118,7.5,-116,7,206,,,,,321,33.9,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.5665183,2.638035,0.9,0,,,,,,,,,,,,,,,,,,,42944.47381,296,116,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47889,0,-118,7.2,-116,7,,,,,,321,,,,,,,,,,,,,,,,,,,1,1.7,10,,-1.9,51.1,2,39.56652,2.638035,0.9,0,,,,,,,,,,,,,,,,,,,42944.47382,296,116,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.4789,,,,,,,,,,,322,15.9,,,,,,,,,,,,,,,,,,1,1.7,10,,-2,51.1,2,39.56652,2.638035,0.9,0.1,,,,,,,,,,,,,,,,,,,42944.47383,296,116,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47891,0,-121,7.7,-121,7.4,203,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.1,51.1,2,39.56652,2.638035,0.9,0,,,,,,,,,,,,,,,,,,,42944.47384,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.56652,2.638035,22.9,0.3,,,,,,,,,,,,,,,,,,,42944.47385,293,113,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47893,0,-120,7.8,-123,7.4,202,,,,,322,-3.1,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.5665217,2.638035,22.9,0,,,,,,,,,,,,,,,,,,,42944.47387,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47895,,-120,7.8,-120,7.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.5665217,2.638035,22.9,0.1,,,,,,,,,,,,,,,,,,,42944.47388,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47896,,-118,8.1,-121,7.8,202,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.3,51.1,2,39.5665217,2.638035,22.9,0,,,,,,,,,,,,,,,,,,,42944.47389,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47897,0,-118,8.1,-121,7.8,,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.5665217,2.638035,22.9,0,,,,,,,,,,,,,,,,,,,42944.4739,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47898,,,,,,,,,,,322,,28.4,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.5665217,2.638035,22.9,0,,,,,,,,,,,,,,,,,,,42944.47391,292,112,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.47899,0,-126,8.1,-125,8,200,,,,,322,,,,,,,,,,,,,,,,,,,1,1.7,10,,-2.2,51.1,2,39.5665217,2.638035,22.9,0.1,,,,,,,,,,,,,,,,,,,42944.47392,290,110,,,,,,,,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
